GISID,mapId,mapcoords_,mapcoords1,Colony
42849,643004,166.3100571,-77.66123786,Inaccessible Island
42853,643016,166.329369,-77.65573427,Inaccessible Island
42858,643043,166.329369,-77.66398874,Inaccessible Island
42861,643050,166.9087261,-77.70243785,South Base
42869,643072,166.8701023,-77.7270928,Hutton Cliffs
42879,643099,166.4259285,-77.66398874,Little Razorback
42887,643120,166.8507904,-77.7353003,Hutton Cliffs
42888,643124,166.522488,-77.68871959,Big Razorback
42892,643140,166.4838642,-77.67773414,Big Razorback
42897,643158,166.7542309,-77.66123786,Turks Head Tryggve
42899,643176,166.6769833,-77.65573427,Turks Head Tryggve
42913,643221,166.3873047,-77.6804814,Tent Island
42919,643248,166.6962952,-77.65848636,Turks Head Tryggve
42927,643283,166.3679928,-77.68871959,Tent Island
42938,643314,166.4645523,-77.67498626,Big Razorback
42945,643342,166.9087261,-77.6996954,South Base
42948,643365,166.6769833,-77.65298156,Turks Head Tryggve
42949,643370,166.4645523,-77.6804814,Big Razorback
42971,643458,166.7735428,-77.73803493,Turtle Rock
42974,643469,166.3486809,-77.69146445,Tent Island
42981,643489,166.7156071,-77.65848636,Turks Head Tryggve
42990,643516,166.3679928,-77.69146445,Tent Island
42993,643525,166.7928547,-77.66398874,Turks Head Tryggve
42997,643536,166.522488,-77.67223779,Little Razorback
42998,643540,166.7735428,-77.74896745,Turtle Rock
43014,643615,166.3679928,-77.66123786,Inaccessible Island
43019,643632,166.3873047,-77.65573427,Inaccessible Island
43021,643643,166.3679928,-77.68597413,Tent Island
43023,643649,166.3486809,-77.6804814,Tent Island
43026,643658,166.8314785,-77.66673903,Turks Head Tryggve
43029,643666,166.8507904,-77.72435577,Hutton Cliffs
43031,643670,166.4452404,-77.66398874,Little Razorback
43035,643683,166.8894142,-77.7051797,South Base
43054,643756,166.3679928,-77.68322807,Tent Island
43064,643794,166.4645523,-77.67773414,Big Razorback
43068,643802,166.3679928,-77.67223779,Tent Island
43072,643843,166.4066166,-77.66123786,Inaccessible Island
43075,643852,166.5417999,-77.66673903,Little Razorback
43077,643859,166.3679928,-77.65298156,Inaccessible Island
43086,643909,166.4452404,-77.6804814,Big Razorback
43102,643949,166.522488,-77.68597413,Big Razorback
43103,643950,166.5417999,-77.68322807,Big Razorback
43108,643961,166.8507904,-77.72982924,Hutton Cliffs
43114,643998,166.5031761,-77.68597413,Big Razorback
43119,644019,166.734919,-77.66123786,Turks Head Tryggve
43120,644020,166.7928547,-77.66673903,Turks Head Tryggve
43126,644045,166.329369,-77.65848636,Inaccessible Island
43129,644058,166.3679928,-77.67498626,Tent Island
43144,644126,166.3679928,-77.6942087,Tent Island
43157,644167,166.5417999,-77.6804814,Big Razorback
43158,644168,166.7542309,-77.74076896,Turtle Rock
43163,644179,166.4452404,-77.66948871,Little Razorback
43171,644205,166.3486809,-77.67498626,Tent Island
43172,644208,166.3486809,-77.66398874,Inaccessible Island
43175,644215,166.3679928,-77.67773414,Tent Island
43177,644218,166.4838642,-77.68322807,Big Razorback
43185,644245,166.928038,-77.6996954,South Base
43187,644252,166.8314785,-77.72982924,Hutton Cliffs
43190,644259,166.5031761,-77.67773414,Big Razorback
43195,644282,166.5031761,-77.66673903,Little Razorback
43203,644312,166.9087261,-77.7051797,South Base
43215,644348,166.8121666,-77.66948871,Turks Head Tryggve
43223,644372,166.3100571,-77.66398874,Inaccessible Island
43227,644383,166.4452404,-77.66123786,Little Razorback
43231,644393,166.8507904,-77.7270928,Hutton Cliffs
43239,644425,166.3873047,-77.68871959,Tent Island
43241,644434,166.7542309,-77.74350239,Turtle Rock
43247,644449,166.7542309,-77.65848636,Turks Head Tryggve
43250,644467,166.5417999,-77.66948871,Little Razorback
43253,644475,166.5031761,-77.68871959,Big Razorback
43255,644478,166.7735428,-77.66673903,Turks Head Tryggve
43258,644486,166.7542309,-77.66673903,Turks Head Tryggve
43267,644514,166.7156071,-77.66398874,Turks Head Tryggve
43270,644518,166.5031761,-77.66398874,Little Razorback
43273,644544,166.4259285,-77.66673903,Little Razorback
43274,644549,166.329369,-77.66123786,Inaccessible Island
43287,644591,166.3873047,-77.6942087,Tent Island
43290,644607,166.7928547,-77.74076896,Turtle Rock
43293,644627,166.4838642,-77.66123786,Little Razorback
43303,644657,166.4838642,-77.67498626,Big Razorback
43304,644658,166.734919,-77.66673903,Turks Head Tryggve
43313,644697,166.928038,-77.69695236,South Base
43314,644701,166.4838642,-77.6804814,Big Razorback
43323,644730,166.522488,-77.67773414,Big Razorback
43334,644770,166.3486809,-77.67773414,Tent Island
43336,644774,166.7735428,-77.74623522,Turtle Rock
43347,644819,166.4645523,-77.66948871,Little Razorback
43348,644823,166.5031761,-77.68322807,Big Razorback
43353,644847,166.7542309,-77.66948871,Turks Head Tryggve
43359,644877,166.734919,-77.74350239,Turtle Rock
43370,644903,166.7735428,-77.66948871,Turks Head Tryggve
43371,644905,166.3679928,-77.66673903,Inaccessible Island
43388,644973,166.8314785,-77.7270928,Hutton Cliffs
43407,645056,166.7928547,-77.74350239,Turtle Rock
43411,645092,166.7735428,-77.74350239,Turtle Rock
43420,645129,166.7735428,-77.74076896,Turtle Rock
43422,645135,166.7542309,-77.74896745,Turtle Rock
43436,645205,166.4645523,-77.66398874,Little Razorback
43439,645219,166.3486809,-77.68871959,Tent Island
43443,645225,166.8507904,-77.73803493,Hutton Cliffs
43446,645239,166.4645523,-77.68597413,Big Razorback
43447,645248,166.5031761,-77.67498626,Big Razorback
43464,645336,166.6962952,-77.66398874,Turks Head Tryggve
43465,645339,166.3679928,-77.69695236,Tent Island
43468,645350,166.3679928,-77.6804814,Tent Island
43473,645359,166.3873047,-77.66123786,Inaccessible Island
43479,645379,166.7928547,-77.74896745,Turtle Rock
43481,645387,166.3100571,-77.65848636,Inaccessible Island
43485,645405,166.3679928,-77.65573427,Inaccessible Island
43487,645413,166.3873047,-77.69146445,Tent Island
43513,645503,166.3486809,-77.66123786,Inaccessible Island
43514,645510,166.329369,-77.67773414,Tent Island
43532,645580,166.5031761,-77.66123786,Little Razorback
43535,645586,166.8121666,-77.66123786,Turks Head Tryggve
43541,645605,166.4645523,-77.66123786,Little Razorback
43542,645614,166.3486809,-77.68322807,Tent Island
43558,645655,166.4838642,-77.68597413,Big Razorback
43572,645715,166.7156071,-77.66673903,Turks Head Tryggve
43573,645722,166.928038,-77.7051797,South Base
43577,645735,166.734919,-77.65848636,Turks Head Tryggve
43580,645744,166.4838642,-77.68871959,Big Razorback
43581,645749,166.4452404,-77.68322807,Big Razorback
43588,645772,166.928038,-77.70243785,South Base
43590,645797,166.8701023,-77.7188799,Hutton Cliffs
43598,645836,166.4645523,-77.66673903,Little Razorback
43613,645911,166.9087261,-77.71066158,South Base
43620,645933,166.4452404,-77.67223779,Big Razorback
43623,645940,166.3486809,-77.66673903,Inaccessible Island
43632,645977,166.3486809,-77.65298156,Inaccessible Island
43639,645995,166.329369,-77.6804814,Tent Island
43641,646004,166.7542309,-77.66398874,Turks Head Tryggve
43644,646013,166.8314785,-77.73256507,Hutton Cliffs
43646,646019,166.5031761,-77.67223779,Little Razorback
43647,646022,166.4452404,-77.67773414,Big Razorback
43649,646029,166.329369,-77.67223779,Tent Island
43653,646050,166.8314785,-77.66398874,Turks Head Tryggve
43654,646051,166.3873047,-77.69695236,Tent Island
43663,646089,166.3873047,-77.65848636,Inaccessible Island
43672,646114,166.3873047,-77.68322807,Tent Island
43675,646120,166.522488,-77.66673903,Little Razorback
43683,646161,166.4838642,-77.67223779,Little Razorback
43684,646169,166.3486809,-77.67223779,Tent Island
43694,646199,166.8894142,-77.70243785,South Base
43697,646211,166.7542309,-77.74623522,Turtle Rock
43701,646216,166.329369,-77.67498626,Tent Island
43717,646296,166.8314785,-77.73803493,Hutton Cliffs
43739,646362,166.734919,-77.65573427,Turks Head Tryggve
43754,646437,166.522488,-77.6804814,Big Razorback
43757,646452,166.6962952,-77.65573427,Turks Head Tryggve
43759,646459,166.7156071,-77.66123786,Turks Head Tryggve
43762,646473,166.3679928,-77.65848636,Inaccessible Island
43764,646476,166.6962952,-77.66123786,Turks Head Tryggve
43768,646499,166.3486809,-77.65848636,Inaccessible Island
43771,646512,166.734919,-77.66398874,Turks Head Tryggve
43780,646556,166.3679928,-77.66398874,Inaccessible Island
43785,646584,166.4452404,-77.67498626,Big Razorback
43787,646589,166.8701023,-77.72161814,Hutton Cliffs
43788,646592,166.7928547,-77.74623522,Turtle Rock
43794,646604,166.8121666,-77.66673903,Turks Head Tryggve
43813,646690,166.4645523,-77.68871959,Big Razorback
43825,646736,166.4645523,-77.68322807,Big Razorback
43828,646766,166.3486809,-77.68597413,Tent Island
43837,646796,166.3486809,-77.65573427,Inaccessible Island
44471,672717,166.3854929,-77.69127518,Tent Island
44511,672879,166.3275572,-77.66379906,Inaccessible Island
44512,672880,166.4241167,-77.66654939,Little Razorback
44514,672883,166.4048048,-77.66104813,Inaccessible Island
44518,672899,166.5206762,-77.68029197,Big Razorback
44527,672939,166.5206762,-77.66654939,Little Razorback
44531,672958,166.3082453,-77.66104813,Inaccessible Island
44536,672983,166.7524191,-77.66654939,Turks Head Tryggve
44539,672998,166.5206762,-77.67204823,Little Razorback
44547,673042,166.3468691,-77.66654939,Inaccessible Island
44553,673066,166.5013643,-77.67204823,Little Razorback
44563,673086,166.5399881,-77.68578478,Big Razorback
44564,673088,166.3854929,-77.68029197,Tent Island
44565,673100,166.366181,-77.65279171,Inaccessible Island
44574,673132,166.5399881,-77.68029197,Big Razorback
44584,673163,166.4434286,-77.67754466,Big Razorback
44586,673168,166.366181,-77.68853028,Tent Island
44588,673175,166.3275572,-77.6582966,Inaccessible Island
44589,673179,166.5013643,-77.68029197,Big Razorback
44614,673256,166.4627405,-77.67479675,Big Razorback
44616,673264,166.6751715,-77.65279171,Turks Head Tryggve
44617,673267,166.771731,-77.66929911,Turks Head Tryggve
44618,673277,166.366181,-77.69401948,Tent Island
44620,673280,166.5013643,-77.68578478,Big Razorback
44627,673298,166.3854929,-77.67754466,Tent Island
44631,673310,166.366181,-77.68578478,Tent Island
44638,673351,166.9069143,-77.70224875,South Base
44653,673411,166.771731,-77.73784637,Turtle Rock
44661,673450,166.9069143,-77.70773192,South Base
44666,673480,166.8682905,-77.72964055,Hutton Cliffs
44683,673556,166.5206762,-77.68578478,Big Razorback
44689,673569,166.4820524,-77.68578478,Big Razorback
44692,673579,166.4820524,-77.66379906,Little Razorback
44695,673590,166.4434286,-77.68029197,Big Razorback
44697,673610,166.8489786,-77.73784637,Hutton Cliffs
44707,673663,166.8296667,-77.66654939,Turks Head Tryggve
44714,673696,166.7331072,-77.66929911,Turks Head Tryggve
44721,673721,166.9262262,-77.70224875,South Base
44722,673722,166.7910429,-77.66379906,Turks Head Tryggve
44723,673723,166.771731,-77.74331391,Turtle Rock
44727,673739,166.3854929,-77.68578478,Tent Island
44731,673754,166.8682905,-77.72690408,Hutton Cliffs
44739,673781,166.5013643,-77.68303868,Big Razorback
44750,673810,166.4820524,-77.68303868,Big Razorback
44751,673824,166.4627405,-77.67754466,Big Razorback
44756,673847,166.3468691,-77.68578478,Tent Island
44758,673855,166.8296667,-77.66379906,Turks Head Tryggve
44759,673856,166.8876024,-77.70499064,South Base
44762,673867,166.366181,-77.68303868,Tent Island
44763,673869,166.366181,-77.6582966,Inaccessible Island
44776,673925,166.4627405,-77.66654939,Little Razorback
44780,673950,166.366181,-77.68029197,Tent Island
44785,673974,166.4820524,-77.66104813,Little Razorback
44787,673979,166.3468691,-77.6582966,Inaccessible Island
44789,673982,166.7137953,-77.66379906,Turks Head Tryggve
44792,674008,166.8876024,-77.70224875,South Base
44796,674031,166.5013643,-77.66654939,Little Razorback
44802,674046,166.8489786,-77.72690408,Hutton Cliffs
44818,674102,166.4434286,-77.66929911,Little Razorback
44819,674103,166.3275572,-77.68303868,Tent Island
44820,674108,166.3468691,-77.65554446,Inaccessible Island
44830,674157,166.9262262,-77.70499064,South Base
44836,674192,166.771731,-77.66654939,Turks Head Tryggve
44839,674207,166.8489786,-77.724167,Hutton Cliffs
44841,674209,166.6944834,-77.65554446,Turks Head Tryggve
44852,674251,166.4820524,-77.67479675,Big Razorback
44867,674323,166.6944834,-77.6582966,Turks Head Tryggve
44870,674334,166.7524191,-77.74604678,Turtle Rock
44872,674342,166.3468691,-77.69127518,Tent Island
44873,674346,166.771731,-77.74604678,Turtle Rock
44874,674348,166.3468691,-77.67479675,Tent Island
44879,674370,166.7524191,-77.66104813,Turks Head Tryggve
44890,674429,166.9262262,-77.69950626,South Base
44894,674447,166.3854929,-77.69676317,Tent Island
44901,674464,166.8296667,-77.73237642,Hutton Cliffs
44904,674474,166.8876024,-77.70773192,South Base
44912,674504,166.8296667,-77.7351117,Hutton Cliffs
44913,674509,166.4627405,-77.66929911,Little Razorback
44922,674570,166.6944834,-77.66104813,Turks Head Tryggve
44923,674571,166.3468691,-77.65279171,Inaccessible Island
44948,674661,166.7137953,-77.66654939,Turks Head Tryggve
44963,674727,166.7331072,-77.6582966,Turks Head Tryggve
44967,674747,166.5013643,-77.66929911,Little Razorback
44968,674756,166.7910429,-77.74058044,Turtle Rock
44970,674758,166.4820524,-77.68853028,Big Razorback
44971,674771,166.366181,-77.65554446,Inaccessible Island
44979,674808,166.366181,-77.67754466,Tent Island
44982,674833,166.5206762,-77.68853028,Big Razorback
44988,674843,166.7331072,-77.65554446,Turks Head Tryggve
44995,674875,166.3468691,-77.66379906,Inaccessible Island
45001,674894,166.3854929,-77.66104813,Inaccessible Island
45004,674904,166.8103548,-77.66654939,Turks Head Tryggve
45023,675018,166.4820524,-77.66929911,Little Razorback
45025,675026,166.3275572,-77.65554446,Inaccessible Island
45027,675029,166.9069143,-77.70499064,South Base
45030,675044,166.4820524,-77.67204823,Little Razorback
45037,675080,166.7137953,-77.66104813,Turks Head Tryggve
45038,675085,166.5399881,-77.66654939,Little Razorback
45047,675123,166.8682905,-77.71869105,Hutton Cliffs
45060,675185,166.8489786,-77.7351117,Hutton Cliffs
45067,675223,166.3854929,-77.69401948,Tent Island
45068,675225,166.5013643,-77.66104813,Little Razorback
45070,675228,166.3854929,-77.6582966,Inaccessible Island
45076,675284,166.8489786,-77.73237642,Hutton Cliffs
45078,675295,166.7524191,-77.6582966,Turks Head Tryggve
45087,675317,166.4627405,-77.66104813,Little Razorback
45092,675335,166.6944834,-77.66379906,Turks Head Tryggve
45093,675338,166.5206762,-77.67479675,Big Razorback
45111,675395,166.4434286,-77.67479675,Big Razorback
45114,675416,166.7910429,-77.74331391,Turtle Rock
45117,675429,166.3854929,-77.66379906,Inaccessible Island
45120,675443,166.4627405,-77.68029197,Big Razorback
45122,675450,166.366181,-77.66379906,Inaccessible Island
45123,675451,166.8296667,-77.66929911,Turks Head Tryggve
45125,675468,166.4434286,-77.67204823,Big Razorback
45135,675517,166.5206762,-77.66929911,Little Razorback
45139,675529,166.8682905,-77.72142932,Hutton Cliffs
45140,675532,166.366181,-77.66104813,Inaccessible Island
45146,675558,166.4820524,-77.67754466,Big Razorback
45148,675560,166.5399881,-77.67754466,Big Razorback
45154,675575,166.5399881,-77.68303868,Big Razorback
45165,675620,166.8489786,-77.72142932,Hutton Cliffs
45182,675682,166.5206762,-77.68303868,Big Razorback
45184,675702,166.771731,-77.74058044,Turtle Rock
45190,675719,166.366181,-77.69127518,Tent Island
45198,675744,166.4627405,-77.66379906,Little Razorback
45201,675764,166.3468691,-77.67204823,Tent Island
45212,675808,166.7331072,-77.74331391,Turtle Rock
45213,675811,166.7137953,-77.6582966,Turks Head Tryggve
45214,675812,166.4434286,-77.66104813,Little Razorback
45219,675829,166.7331072,-77.66104813,Turks Head Tryggve
45226,675856,166.7331072,-77.66379906,Turks Head Tryggve
45234,675872,166.3854929,-77.68853028,Tent Island
45245,675924,166.366181,-77.67479675,Tent Island
45246,675930,166.3275572,-77.67204823,Tent Island
45247,675931,166.5399881,-77.66929911,Little Razorback
45250,675946,166.5013643,-77.68853028,Big Razorback
45251,675948,166.7910429,-77.74604678,Turtle Rock
45254,675953,166.3275572,-77.68029197,Tent Island
45258,675968,166.5013643,-77.67754466,Big Razorback
45274,676025,166.5013643,-77.67479675,Big Razorback
45280,676067,166.4820524,-77.68029197,Big Razorback
45297,676138,166.3854929,-77.68303868,Tent Island
45303,676174,166.9069143,-77.69950626,South Base
45304,676178,166.9069143,-77.71047261,South Base
45307,676192,166.3275572,-77.66654939,Inaccessible Island
45313,676219,166.7524191,-77.66379906,Turks Head Tryggve
45315,676221,166.3275572,-77.67754466,Tent Island
45320,676244,166.8103548,-77.66929911,Turks Head Tryggve
45321,676245,166.366181,-77.69676317,Tent Island
45322,676253,166.3468691,-77.68853028,Tent Island
45335,676279,166.3468691,-77.68029197,Tent Island
45340,676308,166.8489786,-77.72964055,Hutton Cliffs
45347,676339,166.3468691,-77.66104813,Inaccessible Island
45353,676362,166.771731,-77.74877906,Turtle Rock
45356,676376,166.7137953,-77.65554446,Turks Head Tryggve
45362,676397,166.7910429,-77.74877906,Turtle Rock
45370,676420,166.4627405,-77.68303868,Big Razorback
45383,676476,166.8296667,-77.72690408,Hutton Cliffs
45397,676526,166.4241167,-77.66104813,Little Razorback
45401,676553,166.7910429,-77.66929911,Turks Head Tryggve
45402,676560,166.7910429,-77.66654939,Turks Head Tryggve
45403,676562,166.7524191,-77.74058044,Turtle Rock
